open_time,open,high,low,close,volume,close_time
1667649600000,21404.63000000,21420.84000000,21210.98000000,21299.22000000,43810.72523000,1667663999999
1667664000000,21299.22000000,21345.08000000,21261.56000000,21331.11000000,33717.99149000,1667678399999
1667678400000,21330.58000000,21380.00000000,21233.33000000,21299.37000000,25418.99465000,1667692799999
1667692800000,21299.37000000,21365.27000000,21189.44000000,21233.88000000,37099.86756000,1667707199999
1667707200000,21234.44000000,21252.54000000,21143.27000000,21194.49000000,28519.82652000,1667721599999
1667721600000,21193.88000000,21310.00000000,21173.03000000,21255.08000000,38346.71333000,1667735999999
1667736000000,21254.80000000,21289.49000000,21190.81000000,21241.10000000,36483.35035000,1667750399999
1667750400000,21241.85000000,21282.19000000,21152.46000000,21194.50000000,42016.27696000,1667764799999
1667764800000,21194.50000000,21211.62000000,20886.13000000,20905.58000000,47570.93745000,1667779199999
1667779200000,20905.58000000,21069.77000000,20820.00000000,20913.82000000,63421.68582000,1667793599999
1667793600000,20913.82000000,20918.33000000,20612.67000000,20635.74000000,64111.17727000,1667807999999
1667808000000,20635.10000000,20811.92000000,20571.52000000,20733.46000000,64125.37499000,1667822399999
1667822400000,20733.97000000,20798.74000000,20626.25000000,20764.95000000,81505.79028000,1667836799999
1667836800000,20764.95000000,20892.04000000,20652.52000000,20847.51000000,57993.87395000,1667851199999
1667851200000,20848.33000000,20890.71000000,20384.89000000,20591.13000000,55819.70106000,1667865599999
1667865600000,20590.67000000,20673.38000000,20116.13000000,20148.66000000,81205.83173000,1667879999999
1667880000000,20147.62000000,20242.40000000,19344.00000000,19796.90000000,143550.27178000,1667894399999
1667894400000,19796.90000000,19801.39000000,19580.33000000,19699.04000000,61367.50712000,1667908799999
1667908800000,19699.04000000,19746.78000000,19229.00000000,19520.97000000,97127.74479000,1667923199999
1667923200000,19522.00000000,20700.88000000,17166.83000000,18256.64000000,284711.69421300,1667937599999
1667937600000,18255.24000000,18730.00000000,17810.49000000,18547.23000000,92742.31315000,1667951999999
1667952000000,18545.38000000,18587.76000000,18000.00000000,18313.68000000,91433.92399000,1667966399999
1667966400000,18313.68000000,18517.58000000,18173.09000000,18240.72000000,73860.20891000,1667980799999
1667980800000,18239.34000000,18256.85000000,17250.33000000,17818.08000000,152443.38735000,1667995199999
1667995200000,17817.07000000,18015.00000000,16918.83000000,17116.08000000,155027.77351400,1668009599999
1668009600000,17119.61000000,17333.33000000,16441.53000000,16784.64000000,137445.21394300,1668023999999
1668024000000,16784.64000000,16900.00000000,15588.00000000,15922.81000000,121716.42202200,1668038399999
1668038400000,15922.68000000,16574.92000000,15754.26000000,16369.59000000,115416.98805000,1668052799999
1668052800000,16370.64000000,16920.00000000,16204.36000000,16752.10000000,86030.11983000,1668067199999
1668067200000,16752.36000000,16959.99000000,16258.74000000,16397.57000000,93401.92308000,1668081599999
1668081600000,16399.03000000,17960.04000000,16386.66000000,17554.06000000,156826.77015000,1668095999999
1668096000000,17556.12000000,17989.00000000,17120.94000000,17455.62000000,90940.22913000,1668110399999
1668110400000,17456.98000000,18199.00000000,17374.81000000,17601.15000000,65832.33408000,1668124799999
1668124800000,17602.45000000,17695.00000000,16888.76000000,17064.12000000,74718.85795000,1668139199999
1668139200000,17064.12000000,17483.90000000,17002.97000000,17404.08000000,61422.11813000,1668153599999
1668153600000,17404.09000000,17537.00000000,17209.20000000,17350.70000000,48744.88649000,1668167999999
1668168000000,17349.45000000,17544.90000000,16361.60000000,16871.27000000,109025.83649000,1668182399999
1668182400000,16871.27000000,17045.09000000,16543.95000000,16849.17000000,57131.49490000,1668196799999
1668196800000,16849.17000000,17148.96000000,16555.77000000,17070.31000000,42509.67096000,1668211199999
1668211200000,17069.98000000,17119.10000000,16774.00000000,16907.44000000,33819.70340000,1668225599999
1668225600000,16907.58000000,16938.20000000,16631.39000000,16822.02000000,41019.46079000,1668239999999
1668240000000,16822.02000000,16977.45000000,16727.13000000,16866.92000000,31202.44956000,1668254399999
1668254400000,16866.46000000,16996.35000000,16757.00000000,16935.74000000,27834.06115000,1668268799999
1668268800000,16935.74000000,16964.37000000,16830.00000000,16891.32000000,18213.15975000,1668283199999
1668283200000,16892.41000000,16897.68000000,16760.00000000,16812.08000000,15731.12570000,1668297599999
1668297600000,16813.16000000,16954.28000000,16774.07000000,16914.60000000,19731.61105000,1668311999999
1668312000000,16915.02000000,16926.15000000,16562.82000000,16774.99000000,30970.25962000,1668326399999
1668326400000,16774.99000000,16795.92000000,16435.23000000,16659.23000000,39883.47029000,1668340799999
1668340800000,16659.23000000,16714.26000000,16517.85000000,16580.79000000,33086.48076000,1668355199999
1668355200000,16579.49000000,16621.23000000,16461.16000000,16554.60000000,28434.44524000,1668369599999
1668369600000,16553.35000000,16583.15000000,16229.00000000,16329.85000000,32854.52150000,1668383999999
1668384000000,16331.78000000,16411.99000000,15911.61000000,16139.79000000,53021.52334000,1668398399999
1668398400000,16140.66000000,16889.97000000,15815.21000000,16824.78000000,87942.46918000,1668412799999
1668412800000,16822.96000000,16935.59000000,16640.01000000,16749.80000000,54555.43829000,1668427199999
1668427200000,16748.75000000,17190.00000000,16425.67000000,16595.84000000,90401.96894000,1668441599999
1668441600000,16593.77000000,16674.97000000,16181.00000000,16258.21000000,51176.10236000,1668455999999
1668456000000,16258.21000000,16765.00000000,16191.58000000,16619.46000000,43113.27539000,1668470399999
1668470400000,16617.72000000,16894.56000000,16527.72000000,16823.06000000,41747.45402000,1668484799999
1668484800000,16823.06000000,16946.32000000,16638.59000000,16844.63000000,38017.00544000,1668499199999
1668499200000,16845.34000000,16989.00000000,16708.31000000,16781.62000000,46985.26326000,1668513599999
1668513600000,16783.27000000,17134.69000000,16730.00000000,16987.03000000,64668.96276000,1668527999999
1668528000000,16988.07000000,17071.43000000,16614.61000000,16858.77000000,60060.79783000,1668542399999
1668542400000,16858.77000000,16939.99000000,16736.47000000,16900.57000000,30982.36060000,1668556799999
1668556800000,16900.57000000,17015.92000000,16765.64000000,16969.99000000,36809.69032000,1668571199999
1668571200000,16970.87000000,16979.22000000,16796.20000000,16824.69000000,39167.06524000,1668585599999
1668585600000,16824.69000000,16850.27000000,16650.29000000,16707.90000000,44918.03841000,1668599999999
1668600000000,16706.64000000,16721.23000000,16378.61000000,16431.70000000,76074.13766000,1668614399999
1668614400000,16431.70000000,16643.23000000,16401.00000000,16556.88000000,35763.68183000,1668628799999
1668628800000,16558.20000000,16773.09000000,16499.46000000,16662.76000000,28760.79463000,1668643199999
1668643200000,16661.61000000,16751.00000000,16505.00000000,16526.18000000,32466.67392000,1668657599999
1668657600000,16526.18000000,16624.12000000,16410.74000000,16611.90000000,38581.60516000,1668671999999
1668672000000,16611.90000000,16635.82000000,16471.36000000,16595.08000000,36987.28275000,1668686399999
1668686400000,16594.19000000,16717.49000000,16430.00000000,16536.71000000,53461.30850000,1668700799999
1668700800000,16534.61000000,16748.94000000,16517.36000000,16620.56000000,41311.30641000,1668715199999
1668715200000,16620.56000000,16749.00000000,16608.98000000,16692.56000000,25230.80199000,1668729599999
1668729600000,16692.56000000,17011.00000000,16682.06000000,16854.98000000,47218.42906000,1668743999999
1668744000000,16855.75000000,16869.08000000,16724.32000000,16745.10000000,29781.53128000,1668758399999
1668758400000,16745.84000000,16854.33000000,16680.00000000,16749.88000000,37979.75646000,1668772799999
1668772800000,16750.25000000,16818.00000000,16608.80000000,16696.86000000,41069.82088000,1668787199999
1668787200000,16695.06000000,16732.85000000,16546.04000000,16656.37000000,35507.74399000,1668801599999
1668801600000,16656.36000000,16727.99000000,16610.00000000,16700.45000000,22666.90017000,1668815999999
1668816000000,16699.43000000,16708.77000000,16573.94000000,16628.70000000,17108.83380000,1668830399999
1668830400000,16628.70000000,16649.00000000,16553.53000000,16599.31000000,19554.82303000,1668844799999
1668844800000,16598.98000000,16683.01000000,16580.00000000,16676.26000000,16369.32698000,1668859199999
1668859200000,16676.26000000,16686.86000000,16634.01000000,16655.65000000,17152.87688000,1668873599999
1668873600000,16655.65000000,16664.00000000,16608.35000000,16627.33000000,14571.44836000,1668887999999
1668888000000,16627.33000000,16822.41000000,16625.98000000,16700.68000000,20205.84653000,1668902399999
1668902400000,16700.68000000,16753.33000000,16666.47000000,16679.99000000,16142.47871000,1668916799999
1668916800000,16679.99000000,16738.76000000,16671.00000000,16722.90000000,12890.18333000,1668931199999
1668931200000,16722.20000000,16736.41000000,16462.46000000,16525.38000000,35455.67077000,1668945599999
1668945600000,16526.04000000,16628.49000000,16461.00000000,16580.53000000,29836.83974000,1668959999999
1668960000000,16580.53000000,16613.35000000,16530.22000000,16587.80000000,16743.05612000,1668974399999
1668974400000,16587.80000000,16595.85000000,16180.00000000,16280.23000000,43773.90611000,1668988799999
1668988800000,16279.50000000,16295.00000000,15897.15000000,16073.75000000,62216.23070000,1669003199999
1669003200000,16073.15000000,16319.00000000,15955.99000000,16039.73000000,51162.58822000,1669017599999
1669017600000,16040.73000000,16169.52000000,15964.00000000,16084.42000000,44238.60510000,1669031999999
1669032000000,16084.42000000,16284.00000000,16025.42000000,16130.45000000,42559.74987000,1669046399999
1669046400000,16130.45000000,16139.19000000,15589.68000000,15722.98000000,66317.78175000,1669060799999
1669060800000,15721.51000000,15894.74000000,15476.00000000,15781.29000000,57602.04211300,1669075199999
1669075200000,15781.29000000,15967.76000000,15746.16000000,15847.82000000,37286.75927000,1669089599999
1669089600000,15848.53000000,15882.87000000,15616.63000000,15760.42000000,34849.33600000,1669103999999
1669104000000,15760.42000000,15824.16000000,15660.00000000,15747.88000000,34287.55487000,1669118399999
1669118400000,15747.88000000,16315.00000000,15683.33000000,16241.30000000,70019.93246000,1669132799999
1669132800000,16241.30000000,16290.27000000,16049.87000000,16168.38000000,38015.74078000,1669147199999
1669147200000,16167.49000000,16254.99000000,16085.54000000,16226.94000000,25088.74285000,1669161599999
1669161600000,16227.96000000,16593.80000000,16160.20000000,16586.55000000,50293.37765000,1669175999999
1669176000000,16584.66000000,16662.10000000,16444.00000000,16583.84000000,40361.53649000,1669190399999
1669190400000,16583.84000000,16677.25000000,16500.00000000,16585.77000000,43852.99891000,1669204799999
1669204800000,16585.21000000,16604.10000000,16342.98000000,16427.11000000,48540.11547000,1669219199999
1669219200000,16427.09000000,16706.00000000,16320.02000000,16473.32000000,50260.38197000,1669233599999
1669233600000,16473.32000000,16676.72000000,16426.42000000,16603.11000000,31619.29359000,1669247999999
1669248000000,16603.11000000,16812.63000000,16533.65000000,16712.07000000,41047.14212000,1669262399999
1669262400000,16711.41000000,16740.01000000,16614.75000000,16623.90000000,37771.28253000,1669276799999
1669276800000,16622.38000000,16642.18000000,16493.81000000,16572.11000000,39861.55890000,1669291199999
1669291200000,16572.11000000,16606.52000000,16458.05000000,16558.11000000,34211.52881000,1669305599999
1669305600000,16559.01000000,16676.00000000,16517.99000000,16577.41000000,31052.91268000,1669319999999
1669320000000,16577.05000000,16639.00000000,16535.01000000,16598.95000000,22621.49842000,1669334399999
1669334400000,16599.55000000,16622.64000000,16470.00000000,16485.45000000,30431.68911000,1669348799999
1669348800000,16485.45000000,16502.19000000,16342.81000000,16461.66000000,33109.57785000,1669363199999
1669363200000,16462.22000000,16591.43000000,16407.72000000,16531.64000000,32443.09713000,1669377599999
1669377600000,16531.64000000,16584.48000000,16435.11000000,16513.00000000,38139.36908000,1669391999999
1669392000000,16513.00000000,16553.88000000,16458.46000000,16523.21000000,24601.27357000,1669406399999
1669406400000,16523.67000000,16666.00000000,16482.87000000,16522.14000000,23364.48859000,1669420799999
1669420800000,16521.35000000,16701.99000000,16509.60000000,16625.79000000,36853.07145000,1669435199999
1669435200000,16625.79000000,16651.84000000,16530.00000000,16583.75000000,33520.15757000,1669449599999
1669449600000,16584.13000000,16638.23000000,16556.66000000,16580.31000000,26143.57104000,1669463999999
1669464000000,16580.58000000,16680.57000000,16483.25000000,16512.86000000,38223.41057000,1669478399999
1669478400000,16512.35000000,16532.91000000,16420.45000000,16488.43000000,22355.97481000,1669492799999
1669492800000,16488.44000000,16549.66000000,16385.00000000,16458.57000000,24708.63122000,1669507199999
1669507200000,16457.61000000,16575.31000000,16446.59000000,16527.22000000,30490.33297000,1669521599999
1669521600000,16527.22000000,16600.00000000,16522.23000000,16562.98000000,30809.95839000,1669535999999
1669536000000,16562.98000000,16593.91000000,16513.00000000,16550.91000000,26995.40669000,1669550399999
1669550400000,16550.57000000,16586.74000000,16520.00000000,16574.28000000,24985.85901000,1669564799999
1669564800000,16573.76000000,16581.60000000,16520.88000000,16555.39000000,19431.08517000,1669579199999
1669579200000,16555.39000000,16597.36000000,16401.00000000,16428.78000000,29312.83384000,1669593599999
1669593600000,16428.77000000,16487.04000000,16051.90000000,16178.22000000,64062.47181000,1669607999999
1669608000000,16177.49000000,16246.98000000,16136.00000000,16222.06000000,30018.81404000,1669622399999
1669622400000,16224.14000000,16270.59000000,16178.24000000,16213.29000000,31112.94365000,1669636799999
1669636800000,16213.29000000,16310.43000000,16120.38000000,16146.26000000,47211.77393000,1669651199999
1669651200000,16146.26000000,16399.69000000,15995.27000000,16224.75000000,58760.47382000,1669665599999
1669665600000,16225.53000000,16271.09000000,16186.00000000,16212.91000000,21528.92642000,1669679999999
1669680000000,16212.18000000,16309.03000000,16100.00000000,16287.66000000,37524.80992000,1669694399999
1669694400000,16287.53000000,16541.59000000,16278.90000000,16463.31000000,49944.14239000,1669708799999
1669708800000,16463.95000000,16548.71000000,16430.00000000,16497.64000000,46585.27371000,1669723199999
1669723200000,16496.73000000,16508.04000000,16328.84000000,16393.48000000,56143.03583000,1669737599999
1669737600000,16394.34000000,16479.84000000,16342.59000000,16426.56000000,32741.57854000,1669751999999
1669752000000,16426.56000000,16526.91000000,16423.19000000,16442.53000000,25167.40970000,1669766399999
1669766400000,16442.91000000,17162.20000000,16428.30000000,16845.25000000,73546.88903000,1669780799999
1669780800000,16845.25000000,16920.16000000,16794.16000000,16884.18000000,36035.24870000,1669795199999
1669795200000,16883.87000000,16930.66000000,16835.75000000,16879.32000000,31050.82315000,1669809599999
1669809600000,16879.32000000,16897.00000000,16766.68000000,16865.64000000,47218.19899000,1669823999999
1669824000000,16865.64000000,17147.16000000,16705.00000000,17062.85000000,67867.00021000,1669838399999
1669838400000,17061.14000000,17249.00000000,17028.37000000,17163.64000000,47301.64711000,1669852799999
1669852800000,17165.53000000,17236.29000000,17088.01000000,17150.98000000,38426.27207000,1669867199999
1669867200000,17150.98000000,17168.00000000,17059.58000000,17070.21000000,28959.52128000,1669881599999
1669881600000,17070.21000000,17137.75000000,17042.37000000,17102.47000000,33637.46765000,1669895999999
1669896000000,17102.47000000,17324.00000000,16895.02000000,16977.67000000,72980.67845000,1669910399999
1669910400000,16977.60000000,17000.00000000,16897.15000000,16951.80000000,33234.91929000,1669924799999
1669924800000,16952.49000000,16987.29000000,16855.01000000,16977.37000000,25579.32344000,1669939199999
1669939200000,16978.00000000,17048.99000000,16857.89000000,16902.03000000,39252.94603000,1669953599999
1669953600000,16902.03000000,16973.72000000,16879.08000000,16955.82000000,24094.82190000,1669967999999
1669968000000,16955.42000000,17065.00000000,16936.15000000,16996.92000000,32589.74473000,1669982399999
1669982400000,16996.92000000,17105.73000000,16787.85000000,16938.94000000,56676.99303000,1669996799999
1669996800000,16938.94000000,16997.19000000,16902.10000000,16987.01000000,23517.59893000,1670011199999
1670011200000,16987.01000000,17099.00000000,16977.49000000,17092.74000000,26240.10158000,1670025599999
1670025600000,17092.13000000,17188.98000000,17011.00000000,17020.89000000,28132.99355000,1670039999999
1670040000000,17021.16000000,17036.24000000,16925.55000000,16964.51000000,25820.42469000,1670054399999
1670054400000,16964.51000000,16987.00000000,16880.88000000,16943.43000000,29069.57376000,1670068799999
1670068800000,16943.43000000,16983.77000000,16921.07000000,16961.49000000,26091.96422000,1670083199999
1670083200000,16961.04000000,16983.65000000,16937.84000000,16953.40000000,18257.70659000,1670097599999
1670097600000,16953.88000000,16959.61000000,16858.74000000,16885.20000000,27169.91025000,1670111999999
1670112000000,16885.20000000,17049.45000000,16878.25000000,16959.64000000,27682.51453000,1670126399999
1670126400000,16959.64000000,17068.00000000,16958.15000000,16996.39000000,30157.22705000,1670140799999
1670140800000,16996.39000000,17050.00000000,16905.01000000,16948.64000000,26725.06059000,1670155199999
1670155200000,16948.64000000,17067.45000000,16915.00000000,17029.88000000,33461.22340000,1670169599999
1670169600000,17029.88000000,17159.00000000,16972.36000000,17085.53000000,37721.27121000,1670183999999
1670184000000,17085.53000000,17202.84000000,17069.01000000,17105.70000000,22871.83709000,1670198399999
1670198400000,17106.65000000,17349.99000000,17076.85000000,17196.88000000,49755.20725000,1670212799999
1670212800000,17197.22000000,17424.25000000,17191.74000000,17313.93000000,43938.99382000,1670227199999
1670227200000,17313.34000000,17386.00000000,17281.42000000,17310.51000000,34517.04213000,1670241599999
1670241600000,17310.08000000,17313.48000000,17015.32000000,17083.92000000,38567.89848000,1670255999999
1670256000000,17083.92000000,17129.72000000,16867.00000000,16926.65000000,41843.07066000,1670270399999
1670270400000,16926.65000000,16989.59000000,16899.09000000,16966.35000000,25081.07991000,1670284799999
1670284800000,16966.35000000,17102.97000000,16965.98000000,17003.88000000,33880.09561000,1670299199999
1670299200000,17003.84000000,17023.41000000,16955.13000000,17001.17000000,27028.21636000,1670313599999
1670313600000,17001.17000000,17041.96000000,16906.37000000,16983.90000000,37036.12495000,1670327999999
1670328000000,16983.42000000,17032.95000000,16930.00000000,16985.27000000,49226.80508000,1670342399999
1670342400000,16985.27000000,17021.56000000,16912.24000000,16970.93000000,40500.76253000,1670356799999
1670356800000,16970.52000000,17107.01000000,16951.75000000,17088.96000000,31058.76430000,1670371199999
1670371200000,17088.96000000,17142.21000000,17018.94000000,17025.03000000,32672.43476000,1670385599999
1670385600000,17024.97000000,17046.48000000,16729.35000000,16763.03000000,48730.74334000,1670399999999
1670400000000,16763.03000000,16836.69000000,16678.83000000,16793.29000000,40654.46263000,1670414399999
1670414400000,16793.29000000,16897.38000000,16765.12000000,16837.48000000,45582.55807000,1670428799999
1670428800000,16837.48000000,16850.24000000,16778.21000000,16815.73000000,31381.52031000,1670443199999
1670443200000,16815.13000000,16865.81000000,16793.70000000,16836.64000000,21635.69423000,1670457599999
1670457600000,16836.64000000,16890.01000000,16780.01000000,16834.32000000,36098.63764000,1670471999999
1670472000000,16834.32000000,16851.00000000,16777.00000000,16825.55000000,29113.62581000,1670486399999
1670486400000,16825.55000000,16863.01000000,16733.49000000,16851.02000000,31992.18247000,1670500799999
1670500800000,16850.88000000,16957.79000000,16802.88000000,16917.40000000,45153.97555000,1670515199999
1670515200000,16917.39000000,17299.00000000,16909.46000000,17251.62000000,57256.46966000,1670529599999
1670529600000,17251.32000000,17297.65000000,17154.94000000,17224.10000000,36803.08691000,1670543999999
1670544000000,17224.10000000,17300.00000000,17186.50000000,17202.66000000,37666.59527000,1670558399999
1670558400000,17202.01000000,17235.85000000,17188.00000000,17211.93000000,30283.86513000,1670572799999
1670572800000,17211.65000000,17269.39000000,17200.00000000,17241.44000000,34392.33278000,1670587199999
1670587200000,17241.16000000,17360.00000000,17058.21000000,17181.50000000,74572.46263000,1670601599999
1670601600000,17181.50000000,17187.51000000,17119.03000000,17142.67000000,33791.84635000,1670615999999
1670616000000,17142.67000000,17158.22000000,17067.10000000,17128.56000000,27714.96249000,1670630399999
1670630400000,17128.56000000,17169.09000000,17116.40000000,17145.08000000,23546.55664000,1670644799999
1670644800000,17145.08000000,17178.00000000,17130.28000000,17154.06000000,21208.21159000,1670659199999
1670659200000,17154.06000000,17173.91000000,17112.52000000,17168.61000000,24177.65614000,1670673599999
1670673600000,17168.17000000,17225.12000000,17140.23000000,17207.70000000,28461.10102000,1670687999999
1670688000000,17207.69000000,17227.72000000,17160.14000000,17175.80000000,20890.63472000,1670702399999
1670702400000,17175.50000000,17183.87000000,17092.00000000,17127.49000000,22289.81926000,1670716799999
1670716800000,17127.49000000,17175.00000000,17121.92000000,17153.61000000,20173.93190000,1670731199999
1670731200000,17153.81000000,17200.00000000,17150.29000000,17180.88000000,25283.03928000,1670745599999
1670745600000,17180.88000000,17187.67000000,17140.01000000,17167.43000000,23183.64335000,1670759999999
1670760000000,17167.12000000,17169.80000000,17127.96000000,17153.52000000,24487.73588000,1670774399999
1670774400000,17153.52000000,17270.99000000,17136.00000000,17177.43000000,25321.47189000,1670788799999
1670788800000,17177.88000000,17179.40000000,17071.00000000,17085.05000000,36836.65641000,1670803199999
1670803200000,17085.05000000,17087.67000000,16871.85000000,16918.97000000,59583.90532000,1670817599999
1670817600000,16918.69000000,16948.66000000,16903.64000000,16923.94000000,30090.78129000,1670831999999
1670832000000,16923.61000000,17008.40000000,16903.49000000,16988.62000000,30337.96983000,1670846399999
1670846400000,16989.45000000,17054.79000000,16920.61000000,17010.81000000,47121.78990000,1670860799999
1670860800000,17010.19000000,17046.43000000,16981.03000000,17043.22000000,22763.79302000,1670875199999
1670875200000,17043.22000000,17241.89000000,17042.48000000,17209.83000000,36329.25758000,1670889599999
1670889600000,17208.93000000,17238.70000000,17119.02000000,17152.37000000,28009.77348000,1670903999999
1670904000000,17152.37000000,17208.47000000,17080.14000000,17165.17000000,41652.08355000,1670918399999
1670918400000,17164.82000000,17500.00000000,17155.00000000,17444.63000000,56294.44737000,1670932799999
1670932800000,17444.32000000,18000.00000000,17395.00000000,17752.94000000,90319.21705000,1670947199999
1670947200000,17753.54000000,17840.00000000,17618.38000000,17740.86000000,44340.47179000,1670961599999
1670961600000,17741.83000000,17818.99000000,17705.01000000,17774.70000000,23846.92066000,1670975999999
1670976000000,17775.82000000,17845.00000000,17750.00000000,17781.68000000,26604.67647000,1670990399999
1670990400000,17781.68000000,17817.46000000,17734.19000000,17806.01000000,21858.50725000,1671004799999
1671004800000,17805.54000000,17878.50000000,17785.00000000,17824.93000000,29001.95651000,1671019199999
1671019200000,17824.93000000,18116.00000000,17815.75000000,18061.83000000,57623.51886000,1671033599999
1671033600000,18061.83000000,18387.95000000,17709.62000000,17792.90000000,93233.97174000,1671047999999
1671048000000,17792.90000000,17947.33000000,17660.94000000,17803.15000000,38358.59126000,1671062399999
1671062400000,17804.01000000,17854.82000000,17561.00000000,17729.56000000,34212.62671000,1671076799999
1671076800000,17729.57000000,17746.00000000,17681.30000000,17691.45000000,18037.65220000,1671091199999
1671091200000,17690.84000000,17726.00000000,17610.22000000,17720.33000000,26381.54513000,1671105599999
1671105600000,17720.33000000,17725.93000000,17374.89000000,17429.05000000,67165.11004000,1671119999999
1671120000000,17428.43000000,17474.38000000,17314.00000000,17442.25000000,43487.27448000,1671134399999
1671134400000,17442.80000000,17457.44000000,17275.51000000,17356.34000000,34417.76026000,1671148799999
1671148800000,17356.96000000,17428.55000000,17345.15000000,17425.76000000,22531.33417000,1671163199999
1671163200000,17425.76000000,17531.73000000,17372.70000000,17503.35000000,19876.54141000,1671177599999
1671177600000,17503.36000000,17519.64000000,16918.97000000,17027.09000000,61576.81750000,1671191999999
1671192000000,17027.09000000,17085.00000000,16890.46000000,16972.34000000,46829.65618000,1671206399999
1671206400000,16972.33000000,16979.02000000,16732.36000000,16864.81000000,45596.75469000,1671220799999
1671220800000,16865.22000000,16956.55000000,16527.32000000,16632.12000000,56967.93721000,1671235199999
1671235200000,16631.50000000,16729.32000000,16579.85000000,16676.85000000,35862.93011000,1671249599999
1671249600000,16676.85000000,16772.00000000,16653.53000000,16745.54000000,31416.00664000,1671263999999
1671264000000,16746.15000000,16757.42000000,16661.71000000,16708.22000000,23218.18776000,1671278399999
1671278400000,16707.55000000,16729.18000000,16642.00000000,16700.26000000,24587.85943000,1671292799999
1671292800000,16700.78000000,16721.77000000,16647.15000000,16691.63000000,13526.16506000,1671307199999
1671307200000,16692.16000000,16796.82000000,16685.03000000,16776.52000000,16214.51784000,1671321599999
1671321600000,16777.54000000,16784.80000000,16702.23000000,16741.02000000,13502.77598000,1671335999999
1671336000000,16741.02000000,16804.70000000,16718.01000000,16750.83000000,20582.89770000,1671350399999
1671350400000,16750.83000000,16767.58000000,16663.07000000,16711.35000000,23453.63566000,1671364799999
1671364800000,16711.35000000,16738.00000000,16673.63000000,16683.84000000,17046.13528000,1671379199999
1671379200000,16683.83000000,16794.99000000,16676.15000000,16750.82000000,21118.31489000,1671393599999
1671393600000,16751.52000000,16863.26000000,16723.40000000,16738.21000000,16915.55695000,1671407999999
1671408000000,16739.00000000,16815.99000000,16627.35000000,16681.47000000,25799.30572000,1671422399999
1671422400000,16681.43000000,16750.00000000,16672.88000000,16722.23000000,23563.91318000,1671436799999
1671436800000,16722.23000000,16784.00000000,16707.10000000,16734.46000000,21364.79632000,1671451199999
1671451200000,16734.46000000,16765.71000000,16665.03000000,16669.08000000,30015.09905000,1671465599999
1671465600000,16668.23000000,16702.83000000,16505.00000000,16555.74000000,40426.17758000,1671479999999
1671480000000,16555.74000000,16649.00000000,16256.30000000,16438.88000000,37924.99120000,1671494399999
1671494400000,16438.88000000,16856.50000000,16397.20000000,16727.24000000,59178.87006000,1671508799999
1671508800000,16727.25000000,16880.58000000,16689.10000000,16802.83000000,41542.41439000,1671523199999
1671523200000,16802.23000000,16858.42000000,16763.78000000,16814.25000000,30146.26807000,1671537599999
1671537600000,16814.71000000,17061.27000000,16710.12000000,16918.83000000,54021.09656000,1671551999999
1671552000000,16918.15000000,16936.32000000,16767.00000000,16900.30000000,37387.83316000,1671566399999
1671566400000,16900.93000000,16926.99000000,16833.51000000,16895.56000000,26532.44100000,1671580799999
1671580800000,16896.15000000,16925.00000000,16794.84000000,16837.10000000,25618.81632000,1671595199999
1671595200000,16836.44000000,16856.84000000,16767.53000000,16816.18000000,22520.56062000,1671609599999
1671609600000,16816.18000000,16894.91000000,16795.69000000,16878.47000000,22432.34441000,1671623999999
1671624000000,16878.47000000,16914.72000000,16723.00000000,16861.13000000,37844.72507000,1671638399999
1671638400000,16860.51000000,16866.40000000,16728.09000000,16756.20000000,27011.33711000,1671652799999
1671652800000,16756.20000000,16835.11000000,16729.22000000,16824.67000000,21383.18009000,1671667199999
1671667200000,16824.68000000,16860.77000000,16809.78000000,16852.80000000,19369.91332000,1671681599999
1671681600000,16852.44000000,16859.54000000,16783.43000000,16826.87000000,19944.19968000,1671695999999
1671696000000,16826.23000000,16868.52000000,16801.30000000,16834.80000000,24143.10225000,1671710399999
1671710400000,16834.20000000,16845.45000000,16610.92000000,16636.54000000,44272.22633000,1671724799999
1671724800000,16636.54000000,16669.50000000,16559.85000000,16662.13000000,34152.67590000,1671739199999
1671739200000,16662.72000000,16852.79000000,16647.01000000,16821.43000000,34162.15487000,1671753599999
1671753600000,16821.90000000,16893.90000000,16770.00000000,16828.23000000,24391.18256000,1671767999999
1671768000000,16828.54000000,16856.54000000,16805.53000000,16848.01000000,19206.52616000,1671782399999
1671782400000,16848.45000000,16890.89000000,16810.23000000,16844.02000000,22397.94279000,1671796799999
1671796800000,16844.02000000,16955.14000000,16731.13000000,16832.16000000,51543.61527000,1671811199999
1671811200000,16832.15000000,16860.07000000,16816.00000000,16844.79000000,22060.25162000,1671825599999
1671825600000,16844.79000000,16851.57000000,16765.67000000,16778.50000000,22012.49107000,1671839999999
1671840000000,16778.52000000,16844.08000000,16776.62000000,16840.65000000,16901.76793000,1671854399999
1671854400000,16840.80000000,16857.37000000,16805.01000000,16848.26000000,18443.51821000,1671868799999
1671868800000,16848.26000000,16859.44000000,16817.99000000,16824.41000000,17772.08350000,1671883199999
1671883200000,16824.42000000,16840.00000000,16815.09000000,16836.35000000,13411.00975000,1671897599999
1671897600000,16835.93000000,16865.00000000,16823.00000000,16843.59000000,14733.08619000,1671911999999
1671912000000,16843.92000000,16869.99000000,16808.15000000,16836.12000000,18962.82538000,1671926399999
